"","GEOID","insur_rate","medn_incm","educ_rate","PoC","EJStress","BrwnFl_500","BrwnFl_250","BrwnFl_1k"
"3786","340230028051",0.94847972972973,0.50999796000816,0.234184239733629,0.427364864864865,0.8,0,0,0
"3787","340230028052",0.921830985915493,0.48875004499982,0.37248322147651,0.361267605633803,0.84,0,0,0
"3788","340230029011",0.937931034482759,0.5249979000084,0.510416666666667,0.498522167487685,0.84,0,0,0
"3789","340230029012",0.952660242982824,0.590197639209443,0.272832369942197,0.561374109761206,0.84,0,0,0
"3790","340230029021",0.934876989869754,0.143875424498302,0.212631578947368,0.464544138929088,0.92,0,0,0
"3791","340230029022",0.946759259259259,0.336782652869389,0.306651634723788,0.543981481481482,0.92,0,0,0
"3792","340230029023",0.812685827552032,0.312998748005008,0.228013029315961,0.711595639246779,0.96,0,0,0
"3793","340230030011",0.926051560379919,0.352830588677645,0.288181818181818,0.474898236092266,0.84,0,0,0
"3794","340230030012",0.991917377638078,0.482242071031716,0.235101506221349,0.373147732375393,0.92,0,0,0
"3795","340230030013",0.893922651933702,0.477222091111636,0.341301460823373,0.266298342541436,0.88,0,0,0
"3796","340230030021",1,0.438798244807021,0.845551601423488,0.975011568718186,0.64,0,0,0
"3797","340230030022",1,0.537057851768593,0.464615384615385,0.602253032928943,0.88,0,0,0
"3798","340230030023",0.960411311053985,0.399022403910384,0.636,0.851413881748072,0.8,0,0,0
"3799","340230030024",1,0.429506281974872,0.702539298669891,0.779574468085106,0.64,0,0,0
"3800","340230031011",0.976721629485936,0.34875060499758,0.388268156424581,0.736178467507274,0.76,0,0,0
"3801","340230031012",0.87701317715959,0.56624973500106,0.49390243902439,0.654465592972182,0.76,0,0,0
"3802","340230031013",0.86600142551675,0.506313974744101,0.246501614639397,0.718460441910192,0.72,0,0,0
"3803","340230031021",0.964025500910747,0.543329826680693,0.437162162162162,0.669854280510018,0.76,0,0,0
"3804","340230031022",0.971190781049936,0.44313022747909,0.4995904995905,0.618437900128041,0.6,0,0,0
"3805","340230031023",0.964539007092199,0.463682145271419,0.247826086956522,0.735224586288416,0.76,0,0,0
"3806","340230032011",0.994578610152785,0.800676797292811,0.381578947368421,0.445046821094135,0.72,0,0,0
"3807","340230032012",0.93167701863354,0.560889756440974,0.507978723404255,0.768633540372671,0.72,0,0,0
"3808","340230032013",0.953009068425392,0.431666273334907,0.259893048128342,0.563891178895301,0.72,0,0,0
"3809","340230032031",0.988186650915535,0.362142551429794,0.310517529215359,0.64619019492026,0.88,0,0,0
"3810","340230032032",0.981967213114754,0.422142311430754,0.262180974477958,0.6,0.88,0,0,0
"3811","340230032033",0.880281690140845,0.246743013027948,0.402374670184697,0.445674044265594,0.92,0,0,0
"3812","340230032034",0.901639344262295,0.248699005203979,0.303448275862069,0.676814988290398,0.88,0,0,0
"3813","340230033001",0.909973045822102,0.33252666989332,0.276436303080766,0.774123989218329,0.76,0,0,0
"3814","340230033002",0.975553857906799,0.325062699749201,0.2044525215811,0.658135981665393,0.92,0,0,0
"3815","340230033003",0.902912621359223,NA,0.0938914027149321,1,0.96,0,0,1
"3816","340230034011",0.992323796231682,0.425554297782809,0.176171079429735,0.624563852058618,0.92,0,0,0
"3817","340230034012",0.878633720930233,0.535497858008568,0.301670146137787,0.536337209302326,0.92,0,0,0
"3818","340230034013",0.965065502183406,0.208055167779329,0.252354048964218,0.595303867403315,0.96,0,0,1
"3819","340230034014",0.975903614457831,0.36499854000584,0.270509977827051,0.188755020080321,0.8,0,0,1
"3820","340230034015",NA,NA,NA,NA,0.68,1,1,3
"3821","340230035001",0.921897810218978,0.592725629097484,0.369811320754717,0.78978102189781,0.84,2,2,3
"3822","340230035002",0.986266094420601,0.368266526933892,0.257946210268949,0.666952789699571,0.84,2,2,2
"3823","340230035003",0.831955922865014,0.310202759188963,0.286783042394015,0.597796143250689,0.88,2,2,3
"3824","340230036011",0.940747101760412,0.292390830436678,0.351668726823239,0.837698583082868,0.88,3,3,5
"3825","340230036012",0.880613362541073,0.319942720229119,0.146722164412071,0.795180722891566,0.92,3,2,5
"3826","340230036013",0.947795823665893,0.470714117143531,0.304483188044832,0.823279195668987,0.92,3,2,4
"3827","340230037001",0.952631578947368,0.413054347782609,0.261558784676354,0.806140350877193,0.84,0,0,6
"3828","340230037002",0.860482103725347,0.28065087739649,0.427513227513228,0.715850986121256,0.84,0,0,3
"3829","340230037003",0.924163568773234,0.373634505461978,0.326898326898327,0.706319702602231,0.84,0,0,6
"3830","340230038011",0.983388704318937,0.243331026675893,0.191099476439791,0.590033222591362,0.92,2,1,4
"3831","340230038012",0.932170542635659,NA,0.249243188698285,0.789405684754522,0.8,0,0,2
"3832","340230038013",0.476876876876877,0.314262742949028,0.102851323828921,0.817417417417417,0.68,0,0,2
"3833","340230038014",0.870300751879699,0.644441422234311,0.156976744186047,0.859022556390977,0.76,1,1,2
"3834","340230038021",0.910118711136235,NA,0.417467248908297,0.903900508762012,0.8,2,1,4
"3835","340230038022",0.891444713478612,0.243067027731889,0.288294797687861,0.862389023405973,0.8,1,1,2
"3836","340230040001",0.892537313432836,0.183499266002936,0.133004926108374,0.904477611940299,0.8,2,0,3
"3837","340230040002",0.935926773455378,0.327294690821237,0.15526950925181,0.797675149230286,0.8,0,0,0
"3838","340230040003",0.843062926459439,0.272378910484358,0.188487584650113,0.940106141015921,0.76,0,0,0
"3839","340230041001",0.842406876790831,0.266666933332267,0.126346718903036,0.853151862464183,0.8,0,0,1
"3840","340230041002",0.910383189122373,0.299282802868789,0.127825409197194,0.661310259579728,0.88,1,0,1
"3841","340230042001",0.883344134802333,0.32315070739717,0.106699751861042,0.917088607594937,0.76,1,0,3
"3842","340230042002",0.814707585408222,0.288830844676621,0.128456735057984,0.855819339895773,0.8,1,1,3
"3843","340230043001",0.868421052631579,0.258538965844137,0.150205761316872,0.870927318295739,0.64,3,0,3
"3844","340230043002",0.647375504710633,0.451366194535222,0.179012345679012,0.66621803499327,0.76,2,0,3
"3845","340230043003",0.888157894736842,NA,0.17201166180758,0.959703947368421,0.76,1,0,7
"3846","340230044001",0.962245885769603,0.158803364786541,0.436224489795918,0.807357212003872,0.72,1,0,5
"3847","340230044002",0.856551009839461,0.235923056307775,0.0912442396313364,0.788710512687727,0.68,2,1,7
"3848","340230044003",0.737071311921611,0.198799204803181,0.225439503619442,0.86173108328797,0.72,2,2,9
"3849","340230045011",0.797353760445682,NA,0.0606796116504854,0.996518105849582,0.76,3,0,10
"3850","340230045012",0.645654250238777,0.262738949044204,0,0.915950334288443,0.72,1,0,6
"3851","340230045013",0.859744094488189,0.145971416114336,0.154952076677316,0.987204724409449,0.72,3,1,10
"3852","340230045021",0.885526315789474,0.15560337758649,0,0.765789473684211,0.76,4,4,4
"3853","340230045022",0.828250401284109,0.266782932868269,0.299798792756539,0.936115569823435,0.8,3,1,10
"3854","340230046001",0.771543086172345,0.147751408994364,0.0412903225806452,0.884769539078156,0.68,7,5,8
"3855","340230046002",0.662463627546072,0.0772356910572358,0.0935460478607687,0.876333656644035,0.76,8,1,10
"3856","340230046003",0.775573465592065,0.199635201459194,0.116985376827897,0.791072535647861,0.72,7,1,9
"3857","340230046004",0.714638157894737,0.234819060723757,0.0370919881305638,0.887335526315789,0.8,7,4,8
"3858","340230046005",0.816062176165803,0.39249843000628,0.260143198090692,0.765544041450777,0.8,6,5,8
"3859","340230047001",0.692146596858639,NA,0.12093023255814,0.556020942408377,0.72,2,2,10
"3860","340230047002",0.771869639794168,0.322962708149167,0.0383631713554987,0.934819897084048,0.88,1,1,3
"3861","340230047003",0.837173579109063,0.274562901748393,0.164268585131894,0.794930875576037,0.88,3,1,10
"3862","340230048001",0.782525510204082,0.0941676233295067,0.116279069767442,0.900510204081633,0.84,1,0,5
"3863","340230048002",0.775885558583106,0.184259262962948,0.113636363636364,0.927792915531335,0.88,2,1,5
"3864","340230048003",0.551997358864312,0.157467370130519,0.020586946999562,0.916461916461916,1,4,4,11
"3865","340230049001",0.86624704956727,0.133999464002144,0.273457099849473,0.810210444271239,0.8,6,4,10
"3866","340230049002",0.90381679389313,0.145931416274335,0.119565217391304,0.880916030534351,0.8,6,2,12
"3867","340230049003",0.742857142857143,0.36499854000584,0.139760837070254,0.846938775510204,0.8,5,3,11
"3868","340230050001",0.812130177514793,0.359626561493754,0.371323529411765,0.732248520710059,0.72,2,2,8
"3869","340230050002",0.898657427457774,0.380846476614094,0.161057692307692,0.886530965786055,0.76,3,1,9
"3870","340230050003",0.781971580817052,0.317998728005088,0.122448979591837,0.953818827708703,0.84,3,2,9
"3871","340230051001",0.980176211453744,0.479282082871669,0.526881720430108,0.092511013215859,0.56,1,1,2
"3872","340230051002",0.957162440027416,0.137407450370199,0.586134453781513,0.339958875942426,0.76,3,1,3
"3873","340230051003",0.927435792906645,0.143267426930292,0.55440414507772,0.395434162250306,0.68,2,1,2
"3874","340230051004",0.988505747126437,0.402690389238443,0.852830188679245,0.409855769230769,0.48,1,0,2
"3875","340230052001",0.834733893557423,0.104295582817669,0.392282958199357,0.873949579831933,0.68,2,1,5
"3876","340230052002",0.57521578298397,0.245227019091924,0.152116402116402,0.652897657213317,0.68,3,0,5
"3877","340230052003",0.876793248945148,0.21815512737949,0.113475177304965,0.682157676348548,0.64,2,2,5
"3878","340230052004",0.753076923076923,NA,0.533980582524272,0.316153846153846,0.6,2,1,3
"3879","340230053001",0.838789682539683,0.20999916000336,0.173659673659674,0.718111665910123,0.68,5,2,6
"3880","340230053002",0.72812291249165,0.225715097139611,0.0404157043879908,0.832999331997328,0.72,5,4,7
"3881","340230055001",0.715673575129534,0.08312366750533,0.0186813186813187,0.926165803108808,0.84,4,3,6
"3882","340230055002",0.854900296987696,0.25439898240407,0.235176548967355,0.950784896054306,0.88,6,6,6
"3883","340230056011",0.668388429752066,0.293634825460698,0.210762331838565,0.753099173553719,0.68,3,0,6
"3884","340230056012",0.715272978576365,0.255330978676085,0.0339578454332553,0.872840359364202,0.84,5,3,8
"3885","340230056021",0.70530303030303,0.22371910512358,0.0418848167539267,0.907575757575758,0.72,4,3,8
"3886","340230056022",0.714001986097319,0.364282542869829,0.245469522240527,0.764647467725919,0.68,1,0,4
"3887","340230056023",0.581909547738694,NA,0.0536332179930796,0.822110552763819,0.72,2,0,7
"3888","340230056024",0.565296803652968,0.361818552725789,0.0618705035971223,0.963470319634703,0.64,3,0,6
"3889","340230057001",0.88452787258248,NA,0.0341261633919338,0.917519908987486,0.68,2,2,2
"3890","340230057002",0.880690737833595,0.286998852004592,0.26364193746168,0.894551156409251,0.72,2,2,6
"3891","340230057003",0.793836344314559,0.177111291554834,0.0929250263991552,0.830499468650372,0.68,1,0,6
"3892","340230058001",0.801673640167364,0.212775148899404,0.211660329531052,0.717154811715481,0.6,1,0,3
"3893","340230058002",0.663996948893974,0.172103311586754,0.0706997084548105,0.968726163234172,0.64,1,0,5
"3894","340230058003",0.852359208523592,0.0693357226571094,0.0596774193548387,0.802130898021309,0.68,0,0,7
"3895","340230060011",0.959680806383872,0.441590233639065,0.379194630872483,0.602745256358498,0.68,1,1,1
"3896","340230060021",0.912817176317502,0.205439178243287,0.366820276497696,0.687703318152245,0.68,1,1,4
"3897","340230060022",0.939274253270797,0.211367154531382,0.361529548088065,0.622562330288818,0.72,2,1,4
"3898","340230061011",0.914565826330532,0.321426714293143,0.187579214195184,0.521008403361345,0.72,2,1,3
"3899","340230061012",0.886409736308316,0.0722917108331567,0.166193181818182,0.756592292089249,0.6,2,2,3
"3900","340230061013",0.761538461538461,0.347590609637561,0.112704918032787,0.786153846153846,0.6,1,0,6
"3901","340230061014",0.961625282167043,0.481210075159699,0.0696629213483146,0.733634311512415,0.64,2,0,3
"3902","340230061015",0.857142857142857,0.462854148583406,0.454237288135593,0.594285714285714,0.6,0,0,2
"3903","340230061031",0.918203688853248,0.32249871000516,0.46866230121609,0.714514835605453,0.6,0,0,2
"3904","340230061032",0.857723577235772,0.538329846680613,0.292272379495027,0.757113821138211,0.56,1,0,3
"3905","340230061033",0.661971830985915,0.2624989500042,0.147058823529412,0.905432595573441,0.76,2,2,3
"3906","340230061034",0.874814814814815,0.406666373334507,0.589052997393571,0.543703703703704,0.64,0,0,0
"3907","340230061041",0.920426579163249,0.321922712309151,0.401315789473684,0.725184577522559,0.72,1,0,2
"3908","340230061042",1,0.720765116939532,0.488794023479189,0.512006196746708,0.64,0,0,0
"3909","340230061043",0.98114224137931,0.683681265274939,0.51840250587314,0.758620689655172,0.68,0,0,0
"3910","340230062041",0.953115727002967,0.41937432250271,0.692895339954164,0.734124629080119,0.52,0,0,0
"3911","340230062051",1,0.567061731753073,0.669956140350877,0.68,0.48,0,0,0
"3912","340230062052",1,0.296578813684745,0.37962962962963,0.61275476660092,0.52,0,0,0
"3913","340230062053",0.927289048473968,0.433586265654937,0.577639751552795,0.555655296229802,0.4,0,0,0
"3914","340230062054",0.996957712199574,0.589761640953436,0.759488084730803,0.860054761180408,0.52,0,0,0
"3915","340230062061",0.928739232576351,0.836972652109392,0.573317307692308,0.667971808927173,0.6,1,0,1
"3916","340230062062",0.948463825569871,0.723569105723577,0.667515923566879,0.417322834645669,0.52,0,0,0
"3917","340230062071",0.776957163958641,0.252562989748041,0.201333333333333,0.954209748892171,0.64,0,0,0
"3918","340230062072",0.939906651108518,NA,0.195121951219512,0.793832095945174,0.72,0,0,0
"3919","340230062073",0.743734335839599,0.247855008579966,0.207276736493936,0.62280701754386,0.56,0,0,0
"3920","340230062074",1,0.662377350490598,0.733175914994097,0.452301850972947,0.56,0,0,0
"3921","340230062081",1,NA,0.737991266375546,1,0.56,0,0,0
"3922","340230062082",1,0.53499786000856,0.594327176781003,0.791856925418569,0.52,0,0,0
"3923","340230062083",0.936056838365897,0.475354098583606,0.62534435261708,0.95595026642984,0.48,0,0,0
"3924","340230062084",0.972694717994628,0.491506033975864,0.536643026004728,0.933303491495076,0.48,0,0,0
"3925","340230062091",1,0.68874924500302,0.618937644341801,0.28743961352657,0.44,0,0,0
"3926","340230062092",NA,NA,0.011441647597254,0.720149253731343,0.4,0,0,0
"3927","340230062093",0.969986357435198,0.196667213331147,0.263305322128852,0.111869031377899,0.52,0,0,0
"3928","340230063001",0.937952430196484,0.646781412874349,0.588235294117647,0.10134436401241,0.72,0,0,0
"3929","340230063002",0.978146853146853,0.522657909368363,0.404814004376368,0.149475524475524,0.64,0,0,0
"3930","340230063003",1,0.883924464302143,0.494214876033058,0.141248720573183,0.48,0,0,0
"3931","340230063004",0.966804979253112,0.217143131427474,0.321090047393365,0.0605809128630705,0.68,0,0,0
"3932","340230063005",1,0.651997392010432,0.3936,0.272141706924316,0.72,0,0,0
"3933","340230063006",0.975609756097561,0.3874784500862,0.430434782608696,0.313588850174216,0.8,0,0,0
"3934","340230064031",0.948207171314741,0.638569445722217,0.698547215496368,0.50996015936255,0.64,1,0,1
"3935","340230064032",0.943735498839907,0.73874904500382,0.536651583710407,0.516241299303944,0.8,0,0,0
"3936","340230065001",0.979349186483104,0.561289754840981,0.576851851851852,0.506257822277847,0.64,0,0,0
"3937","340230065002",0.905647840531561,0.310934756260975,0.382299270072993,0.674418604651163,0.64,0,0,0
"3938","340230065003",1,0.661665353338587,0.688865764828304,0.58161461402475,0.52,0,0,0
"3939","340230065004",0.945958646616541,0.746997012011952,0.527090301003345,0.473214285714286,0.56,0,0,0
"3940","340230066011",0.991289198606272,0.706997172011312,0.602620087336245,0.235191637630662,0.56,0,0,0
"3941","340230066012",0.994652406417112,0.606997572009712,0.554147465437788,0.442959001782531,0.52,0,0,0
"3942","340230066041",0.995323129251701,0.400806396774413,0.678571428571429,0.571853741496599,0.56,0,0,0
"3943","340230066042",1,0.443330226679093,0.68013468013468,0.372173913043478,0.32,0,0,0
"3944","340230066043",0.989937106918239,0.603073587705649,0.704424778761062,0.533752620545073,0.36,0,0,0
"3945","340230066051",1,1,0.902728351126928,0.296728971962617,0.4,0,0,0
"3946","340230066052",0.97413182140326,0.49125003499986,0.676743052169673,0.411315515446026,0.44,0,0,0
"3947","340230066061",0.985531914893617,0.675413298346807,0.686619718309859,0.551489361702128,0.56,0,0,0
"3948","340230066062",0.977173913043478,0.88249647001412,0.736622073578595,0.446739130434783,0.6,0,0,0
"3949","340230066071",0.987414187643021,0.708569165723337,0.512013256006628,0.374141876430206,0.4,0,0,0
"3950","340230066072",0.979441997063142,0.734653061387754,0.597300337457818,0.477239353891336,0.32,0,0,0
"3951","340230066081",0.968586387434555,0.330998676005296,0.509915014164306,0.466716529543755,0.52,0,0,0
"3952","340230066082",0.955294979846097,0.524081903672385,0.569742489270386,0.52766581165262,0.6,0,0,0
"3953","340230067011",1,0.62624949500202,0.532478632478632,0.231394621638524,0.56,0,0,0
"3954","340230067012",1,0.524197903208387,0.545081967213115,0.330805687203791,0.64,0,0,0
"3955","340230067031",0.855288773523686,0.563033747865009,0.316872427983539,0.616482803374432,0.72,0,0,0
